order_id,order_date,product_category,units_sold,unit_price,discount_pct,shipping_cost,return_flag,acquisition_channel,year,assumed_cogs_pct,gross_revenue,revenue,cogs,profit
107621,2025-10-14,Electronics,2,204.79,0.2579589073660123,10.98,0,Paid Ads,2025,0.8,303.9251907210287,303.9251907210287,327.664,-34.71880927897131
108642,2025-11-12,Apparel,1,48.52,0.2759218629398557,9.87,0,Paid Ads,2025,0.55,35.13227121015821,35.13227121015821,26.686000000000003,-1.4237287898417943
6813,2024-11-30,Electronics,1,214.86,0.063,8.04,0,Organic,2024,0.8,201.32382,201.32382,171.88800000000003,21.39581999999998
103086,2025-12-09,Electronics,4,208.1,0.0725794011325963,9.76,0,Organic,2025,0.8,771.9849064972268,771.9849064972268,665.9200000000001,96.30490649722672
103976,2025-10-20,Apparel,1,46.72,0.1275735745912005,10.29,0,Referral,2025,0.55,40.75976259509911,40.75976259509911,25.696,4.773762595099111
3646,2024-01-31,Apparel,4,40.61,0.0907011427595359,5.87,0,Organic,2024,0.55,147.706506370141,147.706506370141,89.34200000000001,52.49450637014099
105809,2025-04-07,Apparel,2,45.68,0.2065131553727824,10.88,0,Paid Ads,2025,0.55,72.49295812514261,72.49295812514261,50.248000000000005,11.364958125142602
101640,2025-06-23,Beauty,3,36.2,0.3039685476480334,12.56,0,Paid Ads,2025,0.5,75.58901572542358,75.58901572542358,54.300000000000004,8.729015725423574
5598,2024-03-03,Electronics,3,222.55,0.121,9.43,0,Referral,2024,0.8,586.8643500000001,586.8643500000001,534.1200000000001,43.31434999999994
104946,2025-06-14,Electronics,3,216.26,0.0860808813767463,10.36,0,Organic,2025,0.8,592.9324457803945,592.9324457803945,519.024,63.54844578039446
101902,2025-08-01,Beauty,2,33.28,0.083,11.24,0,Organic,2025,0.5,61.035520000000005,61.035520000000005,33.28,16.515520000000002
1944,2024-08-27,Electronics,3,217.58,0.2241810954304947,8.04,1,Paid Ads,2024,0.8,506.4080317686989,0.0,0.0,-8.04
7640,2024-06-15,Beauty,3,35.42,0.1048729801245062,6.17,0,Organic,2024,0.5,95.11619713196998,95.11619713196998,53.13,35.81619713196998
2230,2024-06-23,Apparel,1,42.13,0.0364745329935573,6.94,0,Organic,2024,0.55,40.59332792498143,40.59332792498143,23.1715,10.481827924981427
102337,2025-12-15,Apparel,1,47.62,0.0424382744270319,10.92,0,Organic,2025,0.55,45.59908937178474,45.59908937178474,26.191,8.488089371784744
105176,2025-09-28,Home,4,76.71,0.24600000000000002,8.93,0,Paid Ads,2025,0.65,231.35735999999997,231.35735999999997,199.446,22.981359999999974
104888,2025-06-17,Apparel,2,43.73,0.299903597476345,9.66,0,Paid Ads,2025,0.55,61.23043136471886,61.23043136471886,48.103,3.467431364718859
7844,2024-05-27,Home,1,73.2,0.2512153247269827,5.73,0,Paid Ads,2024,0.65,54.81103822998487,54.81103822998487,47.580000000000005,1.5010382299848608
3912,2024-09-04,Apparel,4,49.31,0.0542387859180409,6.34,0,Organic,2024,0.55,186.54194186552562,186.54194186552562,108.48200000000001,71.7199418655256
105720,2025-08-08,Apparel,1,47.97,0.2285791201475825,14.04,0,Paid Ads,2025,0.55,37.00505960652047,37.00505960652047,26.3835,-3.418440393479532
106633,2025-01-04,Electronics,3,234.23,0.0970412915273362,11.05,0,Organic,2025,0.8,634.5000548566561,634.5000548566561,562.1519999999999,61.29805485665618
101891,2025-12-28,Electronics,4,225.62,0.19,10.98,0,Email,2025,0.8,731.0088000000001,731.0088000000001,721.984,-1.955199999999973
100598,2025-06-05,Home,3,77.27,0.0985273864153265,12.89,0,Organic,2025,0.65,208.97036655506315,208.97036655506315,150.6765,45.403866555063146
8779,2024-02-11,Electronics,2,207.28,0.1358332974774128,7.35,0,Referral,2024,0.8,358.24894819776375,358.24894819776375,331.648,19.250948197763726
262,2024-04-21,Electronics,3,230.71,0.2272021058064871,10.92,0,Paid Ads,2024,0.8,534.8766065081561,534.8766065081561,553.7040000000001,-29.747393491843965
8265,2024-07-04,Apparel,1,43.41,0.1554801795683686,10.82,0,Referral,2024,0.55,36.660605404937115,36.660605404937115,23.8755,1.9651054049371162
509,2024-06-27,Electronics,2,240.24,0.1106693742349456,8.91,0,Organic,2024,0.8,427.3055790675933,427.3055790675933,384.384,34.01157906759332
101318,2025-02-27,Beauty,3,33.83,0.24,10.97,0,Paid Ads,2025,0.5,77.1324,77.1324,50.745,15.417400000000006
103078,2025-11-28,Apparel,1,44.25,0.2604787565308729,7.54,1,Paid Ads,2025,0.55,32.72381502350888,0.0,0.0,-7.54
101344,2025-05-26,Electronics,2,220.99,0.1034822554729056,9.1,0,Organic,2025,0.8,396.2429127260852,396.2429127260852,353.58400000000006,33.55891272608513
8236,2024-03-04,Home,2,73.61,0.2258575450678633,4.67,0,Paid Ads,2024,0.65,113.96925221510917,113.96925221510917,95.693,13.606252215109167
104451,2025-06-18,Apparel,3,44.39,0.11599999999999999,13.07,0,Organic,2025,0.55,117.72228000000001,117.72228000000001,73.24350000000001,31.40878
106500,2025-10-22,Electronics,4,240.24,0.073,8.08,0,Organic,2025,0.8,890.80992,890.80992,768.768,113.96192
2919,2024-05-04,Apparel,2,42.11,0.09,6.27,0,Referral,2024,0.55,76.64020000000001,76.64020000000001,46.321000000000005,24.049200000000003
104271,2025-06-27,Apparel,2,45.84,0.2868762347339562,14.06,0,Paid Ads,2025,0.55,65.3791867995909,65.3791867995909,50.42400000000001,0.8951867995908902
102063,2025-11-17,Electronics,3,238.87,0.1104319452583675,13.92,0,Referral,2025,0.8,637.4733637084013,637.4733637084013,573.288,50.26536370840127
102260,2025-09-20,Electronics,1,216.85,0.143215198580962,7.44,0,Referral,2025,0.8,185.7937841877184,185.7937841877184,173.48000000000002,4.8737841877183685
1639,2024-10-30,Apparel,2,45.41,0.0484672349942939,6.53,0,Organic,2024,0.55,86.41820571781821,86.41820571781821,49.951,29.93720571781821
1631,2024-08-03,Home,1,80.97,0.071,7.3,0,Organic,2024,0.65,75.22113,75.22113,52.6305,15.290630000000004
4776,2024-04-19,Home,2,72.03,0.0801036788361393,7.99,0,Organic,2024,0.65,132.52026402686576,132.52026402686576,93.63900000000001,30.89126402686575
103498,2025-06-19,Home,3,87.23,0.1074677161782433,10.96,0,Organic,2025,0.65,233.56677335331548,233.56677335331548,170.0985,52.50827335331548
103947,2025-05-29,Electronics,2,226.51,0.109,10.98,0,Referral,2025,0.8,403.64081999999996,403.64081999999996,362.416,30.244819999999965
3260,2024-02-10,Beauty,4,37.93,0.095,7.72,0,Referral,2024,0.5,137.3066,137.3066,75.86,53.726600000000005
103679,2025-06-12,Electronics,3,208.2,0.2928213055006325,12.82,0,Paid Ads,2025,0.8,441.70381258430484,441.70381258430484,499.67999999999995,-70.7961874156951
107079,2025-08-17,Apparel,3,45.7,0.20800000000000002,9.61,1,Paid Ads,2025,0.55,108.58320000000002,0.0,0.0,-9.61
100091,2025-10-30,Beauty,1,32.28,0.1044948636271398,10.97,0,Organic,2025,0.5,28.90690580211593,28.90690580211593,16.14,1.796905802115928
105295,2025-11-23,Home,2,87.92,0.0346740760039184,16.0,0,Organic,2025,0.65,169.742910475471,169.742910475471,114.296,39.446910475471
4340,2024-11-17,Beauty,1,34.1,0.0888575124990151,6.29,0,Referral,2024,0.5,31.069958823783587,31.069958823783587,17.05,7.729958823783586
1747,2024-09-13,Beauty,4,37.9,0.070669403338158,7.7,0,Referral,2024,0.5,140.88651845393525,140.88651845393525,75.8,57.38651845393525
100666,2025-06-17,Apparel,3,41.67,0.0886908161725348,9.71,0,Organic,2025,0.55,113.92276107027142,113.92276107027142,68.75550000000001,35.45726107027141
103927,2025-09-04,Home,1,81.71,0.174,10.05,0,Email,2025,0.65,67.49246,67.49246,53.1115,4.330959999999994
3569,2024-01-19,Home,1,87.88,0.0764350763936688,7.99,0,Organic,2024,0.65,81.16288548652439,81.16288548652439,57.122,16.050885486524386
6832,2024-04-28,Electronics,2,218.51,0.0380284073778685,12.81,1,Organic,2024,0.8,420.4008254077239,0.0,0.0,-12.81
107271,2025-09-01,Electronics,4,201.4,0.1081230430139138,10.87,0,Organic,2025,0.8,718.496076547991,718.496076547991,644.48,63.14607654799102
102781,2025-08-12,Beauty,4,31.56,0.10400000000000001,8.6,0,Referral,2025,0.5,113.11104,113.11104,63.12,41.391040000000004
108047,2025-12-02,Home,4,79.92,0.2436035536135863,11.49,0,Paid Ads,2025,0.65,241.80481598080874,241.80481598080874,207.792,22.522815980808737
102804,2025-12-22,Beauty,1,35.44,0.2136238690200215,13.34,0,Paid Ads,2025,0.5,27.869170081930434,27.869170081930434,17.72,-3.1908299180695643
100182,2025-01-24,Beauty,2,36.7,0.1139205290859528,12.06,0,Organic,2025,0.5,65.03823316509107,65.03823316509107,36.7,16.278233165091066
104780,2025-12-13,Electronics,3,217.49,0.22899999999999998,12.57,0,Paid Ads,2025,0.8,503.05437,503.05437,521.976,-31.491629999999994
6192,2024-07-06,Home,4,79.83,0.0748026448238434,7.99,0,Referral,2024,0.65,295.43401945485033,295.43401945485033,207.558,79.88601945485034
104295,2025-04-30,Electronics,4,215.88,0.1136266436841711,16.13,0,Referral,2025,0.8,765.4011206458446,765.4011206458446,690.816,58.455120645844545
105708,2025-04-10,Electronics,3,226.92,0.2458229713903952,7.65,0,Paid Ads,2025,0.8,513.4135539962746,513.4135539962746,544.6080000000001,-38.84444600372549
7168,2024-05-24,Electronics,1,211.32,0.1114416591499601,7.52,0,Organic,2024,0.8,187.77014858843043,187.77014858843043,169.056,11.19414858843042
4857,2024-01-19,Home,3,83.78,0.099,6.87,0,Organic,2024,0.65,226.45734000000002,226.45734000000002,163.371,56.21634000000001
6641,2024-03-21,Beauty,3,38.02,0.2301793468007478,8.02,1,Paid Ads,2024,0.5,87.8057437039067,0.0,0.0,-8.02
100591,2025-11-02,Electronics,1,236.66,0.055,9.09,0,Organic,2025,0.8,223.6437,223.6437,189.328,25.225699999999993
6511,2024-05-13,Home,3,73.71,0.1039894249977649,7.77,0,Email,2024,0.65,198.13481845024424,198.13481845024424,143.7345,46.630318450244246
3639,2024-09-25,Home,2,77.65,0.2513694322511637,2.83,0,Paid Ads,2024,0.65,116.26232717139429,116.26232717139429,100.94500000000001,12.487327171394282
104531,2025-02-27,Electronics,2,199.14,0.132,10.98,0,Organic,2025,0.8,345.70703999999995,345.70703999999995,318.624,16.103039999999925
108835,2025-12-24,Home,2,87.74,0.19,8.59,1,Paid Ads,2025,0.65,142.1388,0.0,0.0,-8.59
4294,2024-11-05,Beauty,4,33.53,0.249,8.34,0,Paid Ads,2024,0.5,100.72412,100.72412,67.06,25.324119999999997
7266,2024-06-04,Apparel,3,43.39,0.087,7.96,0,Organic,2024,0.55,118.84521000000002,118.84521000000002,71.59350000000002,39.29171
107783,2025-12-18,Electronics,2,202.49,0.114,11.16,0,Email,2025,0.8,358.81228000000004,358.81228000000004,323.98400000000004,23.668280000000006
1477,2024-07-06,Apparel,3,43.44,0.047,7.9,0,Organic,2024,0.55,124.19496,124.19496,71.676,44.618959999999994
108719,2025-10-16,Apparel,1,47.05,0.2116227884947929,10.87,0,Email,2025,0.55,37.093147801319994,37.093147801319994,25.8775,0.34564780131999306
3890,2024-06-29,Electronics,4,207.35,0.1190352494709412,10.18,0,Email,2024,0.8,730.6721640888013,730.6721640888013,663.52,56.97216408880133
6382,2024-02-08,Electronics,3,231.26,0.16899999999999998,10.63,0,Organic,2024,0.8,576.53118,576.53118,555.024,10.877179999999948
103977,2025-10-04,Apparel,3,48.08,0.08900000000000001,7.12,0,Organic,2025,0.55,131.40264000000002,131.40264000000002,79.33200000000001,44.950640000000014
107603,2025-10-08,Electronics,4,232.87,0.193544128598313,12.09,0,Paid Ads,2025,0.8,751.1975150932434,751.1975150932434,745.1840000000001,-6.076484906756686
108476,2025-12-29,Electronics,3,226.63,0.132,10.64,0,Email,2025,0.8,590.1445199999999,590.1445199999999,543.912,35.59251999999991
862,2024-02-16,Apparel,2,41.17,0.0451563333643624,7.88,0,Organic,2024,0.55,78.6218275107784,78.6218275107784,45.287000000000006,25.454827510778397
8638,2024-09-11,Electronics,3,240.53,0.0325088251898846,9.69,0,Organic,2024,0.8,698.1319568312312,698.1319568312312,577.272,111.1699568312311
4302,2024-02-26,Apparel,2,43.41,0.0647929597473164,10.09,0,Organic,2024,0.55,81.19467523473799,81.19467523473799,47.751,23.353675234737988
715,2024-01-10,Electronics,3,202.32,0.0458920300708416,9.2,0,Organic,2024,0.8,579.105373428202,579.105373428202,485.56800000000004,84.33737342820199
5573,2024-02-23,Electronics,3,231.1,0.0765032931558101,8.47,0,Organic,2024,0.8,640.2602668550768,640.2602668550768,554.64,77.15026685507681
474,2024-07-22,Home,3,86.11,0.106,8.42,0,Organic,2024,0.65,230.94701999999998,230.94701999999998,167.9145,54.612519999999975
108319,2025-08-06,Home,3,75.91,0.07400000000000001,7.42,0,Organic,2025,0.65,210.87797999999998,210.87797999999998,148.0245,55.43347999999999
102144,2025-11-16,Beauty,2,34.95,0.0760568846940147,12.76,0,Referral,2025,0.5,64.58362375988838,64.58362375988838,34.95,16.873623759888382
101997,2025-10-11,Electronics,3,221.56,0.255,9.99,0,Paid Ads,2025,0.8,495.18660000000006,495.18660000000006,531.744,-46.547399999999975
3901,2024-02-26,Electronics,4,202.48,0.121,7.53,0,Organic,2024,0.8,711.91968,711.91968,647.936,56.453679999999935
7815,2024-09-30,Apparel,4,41.09,0.2202777375082358,5.03,0,Paid Ads,2024,0.55,128.15515106314638,128.15515106314638,90.39800000000001,32.727151063146366
4352,2024-08-20,Home,3,85.03,0.105,4.99,0,Organic,2024,0.65,228.30555,228.30555,165.8085,57.50705
106159,2025-02-02,Electronics,4,230.1,0.02,12.27,0,Organic,2025,0.8,901.992,901.992,736.32,153.4019999999999
5272,2024-05-21,Home,3,87.6,0.098,11.74,0,Email,2024,0.65,237.04559999999998,237.04559999999998,170.81999999999996,54.48560000000001
109563,2025-12-19,Home,3,81.18,0.21899999999999997,14.38,0,Paid Ads,2025,0.65,190.20474000000002,190.20474000000002,158.30100000000002,17.523739999999997
951,2024-11-26,Beauty,1,37.46,0.2538840926084196,7.46,0,Paid Ads,2024,0.5,27.9495018908886,27.9495018908886,18.73,1.7595018908886013
6593,2024-09-20,Electronics,3,209.47,0.2926581195457817,8.04,0,Paid Ads,2024,0.8,444.5007110962353,444.5007110962353,502.728,-66.2672889037647
101159,2025-11-05,Apparel,3,42.05,0.094,8.72,0,Referral,2025,0.55,114.2919,114.2919,69.38250000000001,36.18939999999999
104441,2025-04-20,Home,3,73.59,0.3051385163026339,11.004999999999999,1,Paid Ads,2025,0.65,153.40456975586753,0.0,0.0,-11.004999999999999
1769,2024-02-19,Home,1,75.01,0.0521492687033563,7.81,0,Referral,2024,0.65,71.09828335456125,71.09828335456125,48.7565,14.531783354561245
100424,2025-05-06,Electronics,4,236.99,0.2708720870424397,12.05,0,Paid Ads,2025,0.8,691.1840963672489,691.1840963672489,758.368,-79.23390363275114
972,2024-04-27,Electronics,1,221.18,0.0733370134637688,10.15,0,Organic,2024,0.8,204.95931936208365,204.95931936208365,176.94400000000002,17.865319362083632
3648,2024-07-01,Electronics,2,228.76,0.1171008454905627,10.19,0,Organic,2024,0.8,403.9440211711578,403.9440211711578,366.016,27.738021171157754
4015,2024-06-21,Home,1,87.55,0.0766055003922429,7.16,0,Organic,2024,0.65,80.84318844065913,80.84318844065913,56.9075,16.775688440659135
6649,2024-07-19,Apparel,3,42.93,0.0993870031185945,7.47,0,Referral,2024,0.55,115.98994786835621,115.98994786835621,70.8345,37.685447868356206
108104,2025-09-13,Home,1,80.93,0.168,13.85,0,Email,2025,0.65,67.33376,67.33376,52.60450000000001,0.8792599999999897
107138,2025-05-07,Home,3,80.43,0.2247584253800814,11.004999999999999,0,Paid Ads,2025,0.65,187.05803954004017,187.05803954004017,156.8385,19.21453954004016
105054,2025-10-09,Electronics,3,220.41,0.2833413467316995,12.31,0,Paid Ads,2025,0.8,473.8762013005984,473.8762013005984,528.984,-67.41779869940166
2229,2024-03-09,Electronics,1,222.09,0.1327087930099419,8.04,0,Referral,2024,0.8,192.61670416042202,192.61670416042202,177.67200000000003,6.904704160421993
100711,2025-09-01,Home,3,78.95,0.248,10.61,0,Paid Ads,2025,0.65,178.11120000000003,178.11120000000003,153.95250000000001,13.54870000000001
1604,2024-02-07,Electronics,3,239.21,0.1874603961299046,6.54,0,Email,2024,0.8,583.1027959252965,583.1027959252965,574.104,2.458795925296463
7620,2024-01-27,Home,4,76.7,0.0812585546936151,10.84,0,Referral,2024,0.65,281.8698754199989,281.8698754199989,199.42000000000002,71.60987541999887
3127,2024-07-24,Electronics,3,214.64,0.1762392837096002,8.04,0,Email,2024,0.8,530.4360004337142,530.4360004337142,515.136,7.260000433714218
1469,2024-03-22,Home,3,72.11,0.077,9.42,0,Organic,2024,0.65,199.67258999999999,199.67258999999999,140.6145,49.63808999999999
6195,2024-10-05,Beauty,3,34.28,0.0791410798734589,10.1,0,Referral,2024,0.5,94.7011313458135,94.7011313458135,51.42,33.18113134581349
8904,2024-08-29,Home,1,79.05,0.157,4.6,0,Email,2024,0.65,66.63915,66.63915,51.3825,10.65665
106802,2025-06-26,Electronics,2,217.36,0.282,8.87,0,Paid Ads,2025,0.8,312.12896,312.12896,347.77600000000007,-44.51704000000006
392,2024-10-14,Home,3,81.86,0.243,8.66,0,Paid Ads,2024,0.65,185.90406,185.90406,159.62699999999998,17.617060000000006
7217,2024-04-19,Electronics,4,204.85,0.2150235210183523,7.5,0,Email,2024,0.8,643.209726877562,643.209726877562,655.52,-19.810273122437934
6166,2024-03-25,Electronics,1,223.06,0.098,5.4,0,Organic,2024,0.8,201.20012,201.20012,178.448,17.352119999999992
106519,2025-01-17,Electronics,1,204.54,0.113,9.03,0,Organic,2025,0.8,181.42698,181.42698,163.632,8.764979999999982
3407,2024-09-16,Electronics,1,203.06,0.051,8.04,0,Organic,2024,0.8,192.70394,192.70394,162.448,22.215939999999982
6308,2024-06-18,Home,1,85.7,0.11199999999999999,10.59,0,Organic,2024,0.65,76.1016,76.1016,55.705000000000005,9.8066
2011,2024-01-01,Home,4,75.53,0.1908168699652995,7.73,0,Email,2024,0.65,244.47040724608374,244.47040724608374,196.37800000000001,40.36240724608372
103310,2025-09-19,Home,4,84.3,0.1134103673395589,10.31,0,Email,2025,0.65,298.9580241331007,298.9580241331007,219.18,69.4680241331007
102656,2025-02-21,Beauty,2,35.65,0.115,10.92,0,Email,2025,0.5,63.1005,63.1005,35.65,16.530499999999996
2461,2024-08-18,Home,1,83.76,0.0882113065975384,6.6,0,Organic,2024,0.65,76.37142095939019,76.37142095939019,54.444,15.32742095939019
7053,2024-08-25,Beauty,4,35.78,0.2293048551927397,8.16,0,Paid Ads,2024,0.5,110.3018891248151,110.3018891248151,71.56,30.581889124815103
101752,2025-10-01,Electronics,4,239.66,0.04,10.15,0,Organic,2025,0.8,920.2944,920.2944,766.912,143.23239999999996
108283,2025-05-28,Home,2,76.68,0.2259476377450849,9.04,0,Paid Ads,2025,0.65,118.7086702754138,118.7086702754138,99.68400000000001,9.984670275413784
3693,2024-11-15,Electronics,3,221.99,0.11,8.11,0,Organic,2024,0.8,592.7133,592.7133,532.7760000000001,51.82729999999994
2789,2024-03-01,Apparel,4,48.76,0.1078890501048753,7.47,0,Organic,2024,0.55,173.99731966754513,173.99731966754513,107.272,59.25531966754512
304,2024-07-13,Electronics,1,201.86,0.102,7.95,0,Organic,2024,0.8,181.27028,181.27028,161.48800000000003,11.832279999999987
2467,2024-09-12,Beauty,4,32.53,0.0841745251715685,11.21,0,Organic,2024,0.5,119.1672107846755,119.1672107846755,65.06,42.8972107846755
6690,2024-01-13,Apparel,4,44.21,0.09699999999999999,6.45,0,Referral,2024,0.55,159.68652,159.68652,97.26200000000001,55.974519999999984
109355,2025-04-02,Apparel,1,45.59,0.20199999999999999,13.13,0,Paid Ads,2025,0.55,36.38082000000001,36.38082000000001,25.074500000000004,-1.8236799999999977
3529,2024-02-17,Beauty,3,34.7,0.061185099397262,10.63,0,Organic,2024,0.5,97.73063115274503,97.73063115274503,52.050000000000004,35.05063115274503
1013,2024-11-14,Apparel,1,46.05,0.126,10.04,1,Organic,2024,0.55,40.247699999999995,0.0,0.0,-10.04
101912,2025-08-31,Electronics,3,202.67,0.077,10.3,0,Organic,2025,0.8,561.19323,561.19323,486.408,64.48522999999996
7911,2024-02-18,Electronics,4,200.99,0.075,7.51,0,Organic,2024,0.8,743.6630000000001,743.6630000000001,643.1680000000001,92.985
105887,2025-04-02,Electronics,3,199.79,0.11599999999999999,11.25,0,Referral,2025,0.8,529.84308,529.84308,479.49600000000004,39.09707999999995
101836,2025-07-26,Apparel,2,41.33,0.2628656846585509,7.87,0,Paid Ads,2025,0.55,60.93152250612418,60.93152250612418,45.463,7.598522506124181
6514,2024-12-02,Apparel,4,42.26,0.1769745387934059,9.19,0,Paid Ads,2024,0.55,139.12422396236266,139.12422396236266,92.97200000000001,36.96222396236266
104743,2025-10-21,Electronics,3,217.65,0.0916062379015434,9.05,0,Organic,2025,0.8,593.1357069621872,593.1357069621872,522.36,61.7257069621872
4347,2024-09-22,Apparel,1,41.27,0.2599973685204454,7.96,1,Paid Ads,2024,0.55,30.53990860116122,0.0,0.0,-7.96
5130,2024-03-24,Electronics,2,220.11,0.1348766472340677,7.03,0,Referral,2024,0.8,380.84460235461876,380.84460235461876,352.17600000000004,21.638602354618712
1737,2024-07-13,Apparel,4,42.6,0.127,7.96,0,Referral,2024,0.55,148.7592,148.7592,93.72000000000001,47.07919999999998
102514,2025-07-05,Electronics,1,199.49,0.1370497755559995,11.34,0,Organic,2025,0.8,172.14994027433366,172.14994027433366,159.592,1.217940274333646
102010,2025-09-19,Apparel,2,44.89,0.07,10.49,0,Email,2025,0.55,83.49539999999999,83.49539999999999,49.379000000000005,23.626399999999983
106595,2025-10-10,Electronics,3,200.15,0.22699999999999998,13.27,0,Paid Ads,2025,0.8,464.14785000000006,464.14785000000006,480.36000000000007,-29.482150000000008
103758,2025-07-03,Electronics,2,241.08,0.115,10.98,0,Email,2025,0.8,426.71160000000003,426.71160000000003,385.72800000000007,30.003599999999967
100137,2025-02-19,Electronics,1,241.06,0.1033997739972705,13.0,0,Organic,2025,0.8,216.13445048021796,216.13445048021796,192.848,10.286450480217951
101095,2025-07-16,Apparel,2,43.15,0.0686824570982287,9.24,0,Organic,2025,0.55,80.37270395242285,80.37270395242285,47.465,23.667703952422848
974,2024-03-02,Electronics,1,228.82,0.1474088652420576,8.37,0,Referral,2024,0.8,195.0899034553124,195.0899034553124,183.056,3.6639034553123846
1617,2024-08-11,Home,1,77.12,0.0692172733434878,8.26,0,Referral,2024,0.65,71.78196387975022,71.78196387975022,50.12800000000001,13.393963879750215
108772,2025-11-17,Beauty,2,35.58,0.13,10.09,0,Referral,2025,0.5,61.9092,61.9092,35.58,16.2392
100132,2025-04-14,Home,2,72.38,0.0707701273818159,10.25,0,Organic,2025,0.65,134.51531636020832,134.51531636020832,94.094,30.171316360208323
107204,2025-01-16,Home,1,80.92,0.2605356230286784,10.13,0,Paid Ads,2025,0.65,59.83745738451935,59.83745738451935,52.598000000000006,-2.89054261548066
100353,2025-01-24,Electronics,1,199.31,0.2620307998749294,8.94,0,Paid Ads,2025,0.8,147.0846412769278,147.0846412769278,159.448,-21.303358723072193
102283,2025-08-23,Beauty,3,33.94,0.1010586322176082,11.21,0,Organic,2025,0.5,91.53021006760312,91.53021006760312,50.91,29.410210067603124
105106,2025-11-30,Electronics,1,229.3,0.0734485428426051,13.22,0,Organic,2025,0.8,212.45824912619068,212.45824912619068,183.44000000000003,15.798249126190653
2076,2024-10-30,Electronics,4,214.55,0.134,7.49,0,Email,2024,0.8,743.2012000000001,743.2012000000001,686.5600000000001,49.151200000000024
107248,2025-06-17,Apparel,1,45.04,0.0621023402965378,12.5,0,Referral,2025,0.55,42.24291059304394,42.24291059304394,24.772000000000002,4.970910593043936
8272,2024-05-25,Apparel,2,48.12,0.1169117598151119,9.89,0,Referral,2024,0.55,84.98841223539362,84.98841223539362,52.932,22.166412235393622
100363,2025-09-24,Apparel,3,40.91,0.2986820469104619,12.09,1,Paid Ads,2025,0.55,86.07275238267901,0.0,0.0,-12.09
107946,2025-06-07,Home,3,84.88,0.2436886080589198,10.39,0,Paid Ads,2025,0.65,192.58713284387665,192.58713284387665,165.516,16.681132843876654
3306,2024-08-26,Apparel,3,44.62,0.043,6.64,0,Organic,2024,0.55,128.10402,128.10402,73.623,47.841019999999986
3643,2024-11-08,Beauty,2,31.89,0.0299443146082761,8.02,0,Organic,2024,0.5,61.870151614284154,61.870151614284154,31.89,21.960151614284154
108363,2025-06-08,Beauty,4,33.53,0.0883188818632038,9.27,0,Referral,2025,0.5,122.27467156450712,122.27467156450712,67.06,45.94467156450712
104971,2025-06-21,Electronics,4,206.33,0.105,12.87,1,Organic,2025,0.8,738.6614000000001,0.0,0.0,-12.87
108197,2025-07-11,Electronics,1,199.01,0.2793916464103054,9.02,0,Paid Ads,2025,0.8,143.4082684478851,143.4082684478851,159.208,-24.819731552114906
102658,2025-01-27,Electronics,4,203.77,0.0882421004949063,11.06,0,Organic,2025,0.8,743.1556287286118,743.1556287286118,652.0640000000001,80.03162872861168
105087,2025-06-12,Apparel,4,46.34,0.0667036280771562,12.02,0,Organic,2025,0.55,172.99581549961835,172.99581549961835,101.94800000000002,59.02781549961833
100466,2025-11-15,Electronics,4,218.05,0.2630884061438434,11.45,1,Paid Ads,2025,0.8,642.7342921613398,0.0,0.0,-11.45
2560,2024-01-28,Electronics,3,237.55,0.068874222169458,7.28,0,Organic,2024,0.8,663.5667855709358,663.5667855709358,570.1200000000001,86.16678557093573
7055,2024-07-10,Home,3,85.69,0.262,8.86,0,Paid Ads,2024,0.65,189.71766,189.71766,167.09550000000002,13.76215999999998
104366,2025-07-21,Home,2,75.96,0.0604410620183679,12.78,0,Organic,2025,0.65,142.73779385816954,142.73779385816954,98.74799999999999,31.209793858169547
104633,2025-02-09,Home,4,77.01,0.22399999999999998,13.22,0,Paid Ads,2025,0.65,239.03904000000003,239.03904000000003,200.22600000000003,25.593040000000002
5097,2024-08-09,Home,4,78.18,0.1668054178392599,6.27,0,Email,2024,0.65,260.55660973330663,260.55660973330663,203.26800000000003,51.018609733306604
104331,2025-11-27,Home,1,83.24,0.1004603436082778,13.8,0,Referral,2025,0.65,74.87768099804696,74.87768099804696,54.106,6.971680998046953
2779,2024-02-16,Electronics,4,237.63,0.2588147140753853,9.96,0,Paid Ads,2024,0.8,704.5114379770647,704.5114379770647,760.416,-65.86456202293536
109201,2025-08-03,Apparel,2,47.83,0.087,11.57,0,Organic,2025,0.55,87.33758,87.33758,52.613,23.154580000000003
8549,2024-11-25,Electronics,4,225.63,0.106,7.81,0,Organic,2024,0.8,806.85288,806.85288,722.0160000000001,77.02687999999995
8142,2024-10-23,Home,3,73.67,0.1590526311659857,7.6,0,Referral,2024,0.65,185.8577779860055,185.8577779860055,143.6565,34.60127798600549
4096,2024-09-27,Home,1,79.07,0.1152918427827102,7.99,0,Organic,2024,0.65,69.9538739911711,69.9538739911711,51.3955,10.568373991171095
922,2024-08-20,Apparel,4,43.48,0.0920908773815854,8.46,0,Organic,2024,0.55,157.90355460579465,157.90355460579465,95.656,53.78755460579465
105118,2025-01-10,Electronics,3,232.34,0.109,11.49,0,Organic,2025,0.8,621.04482,621.04482,557.616,51.93881999999997
4589,2024-12-28,Apparel,3,47.66,0.0923014799481156,10.41,0,Referral,2024,0.55,129.7827343970184,129.7827343970184,78.639,40.73373439701841
4239,2024-01-13,Electronics,1,210.09,0.08199999999999999,7.4,1,Organic,2024,0.8,192.86262000000002,0.0,0.0,-7.4
