order_id,order_date,product_category,units_sold,unit_price,discount_pct,shipping_cost,return_flag,acquisition_channel
6937,2024-01-14,Electronics,3,215.54,0.12293616232749036,6.52,0.0,Referral
103251,2025-03-16,Electronics,4,219.94,0.1356801515940643,7.27,,Referral
107538,2025-11-18,Apparel,2,41.13,21.5,,0.0,Paid Ads
4764,2024-11-13,Home,1,80.23,0.12599087701548572,10.89,0.0,Organic
103966,2025-03-09,Home,2,85.94,5.1,9.53,0.0,Organic
102369,2025-03-24,Apparel,3,42.5,0.10713472339629151,10.21,0.0,Organic
4252,2024-11-08,Home,4,72.56,0.13732788245849512,11.13,0.0,Email
4966,2024-08-09,Home,2,82.35,0.26762087013204056,6.93,0.0,Paid Ads
8725,2024-04-10,Apparel,3,44.32,0.09064870337293685,9.0,0.0,Organic
102361,2025-02-08,Electronics,1,207.25,0.1236372465276819,9.16,0.0,Organic
5390,2024-06-14,Home,1,87.98,0.2764679860123212,9.51,,Paid Ads
6981,2024-10-28,Home,3,77.29,0.15814527866441208,7.85,0.0,Email
2235,2024-04-28,Home,1,78.74,0.23010698909639718,6.5,0.0,Paid Ads
105880,2025-07-20,Beauty,4,34.58,8.4,10.66,0.0,Organic
100528,2025-03-04,Home,3,75.8,21.4,,0.0,Paid Ads
2502,2024-02-03,Electronics,3,211.03,0.18416629251838046,9.66,0.0,Paid Ads
109637,2025-05-31,Apparel,4,42.02,0.2526212817663802,11.42,0.0,Paid Ads
100932,2025-06-27,Home,1,78.13,0.09730074841285559,13.77,0.0,Referral
104781,2025-03-08,Electronics,2,239.64,0.13036863255340458,,0.0,Referral
100628,2025-03-30,Apparel,1,49.46,0.23420854156289747,10.87,,Paid Ads
2910,2024-01-05,Home,4,83.79,0.259709825331703,8.91,0.0,Paid Ads
5045,2024-03-29,Apparel,1,41.11,0.19830354072321538,9.9,0.0,Paid Ads
3563,2024-07-02,Electronics,2,232.87,7.5,6.63,0.0,Referral
6860,2024-01-10,Electronics,1,203.7,15.9,11.12,0.0,Email
101155,2025-03-19,Beauty,1,37.48,0.05417104169532429,12.2,0.0,Referral
106781,2025-03-29,Beauty,2,37.51,0.11168161425335227,8.69,0.0,Referral
719,2024-09-07,Electronics,1,225.36,0.13605776616344303,7.98,,Email
106321,2025-03-02,Home,1,85.95,10.6,11.47,0.0,Referral
2640,2024-12-10,Electronics,3,203.7,10.2,8.52,0.0,Referral
661,2024-11-12,Beauty,3,36.78,22.5,7.84,0.0,Paid Ads
102589,2025-06-19,Apparel,3,47.03,0.18823675727674613,12.66,0.0,Paid Ads
3833,2024-08-11,Beauty,3,33.76,0.23542617211014696,9.24,0.0,Paid Ads
100325,2025-01-02,Home,3,87.5,0.11134445581024052,13.23,0.0,Email
100426,2025-03-28,Beauty,2,33.53,22.7,8.18,0.0,Paid Ads
103102,2025-06-11,Apparel,3,45.26,24.0,11.5,,Paid Ads
109805,2025-03-14,Beauty,3,36.35,0.05870639510327004,,0.0,Organic
108660,2025-08-11,Electronics,1,234.15,0.06761927236915564,11.76,0.0,Organic
109513,2025-06-23,Home,3,79.1,0.278351992323155,14.72,0.0,Paid Ads
108728,2025-03-11,Electronics,1,211.77,0.1093531370521394,10.4,0.0,Email
106912,2025-08-05,Home,1,74.61,0.08343432443461145,10.18,0.0,Organic
792,2024-11-01,Home,2,72.95,0.12180975769412933,8.1,,Referral
5909,2024-09-16,Electronics,4,198.88,15.2,2.0,0.0,Email
101211,2025-12-20,Electronics,4,226.9,0.25891366085324347,,0.0,Paid Ads
105050,2025-03-27,Electronics,4,238.73,0.1331413084211795,10.79,0.0,Organic
103988,2025-08-01,Home,2,73.87,12.8,10.57,1.0,Email
750,2024-06-13,Electronics,3,235.7,8.7,,0.0,Referral
6357,2024-06-01,Electronics,3,236.37,0.04995629004534982,7.99,0.0,Organic
107183,2025-01-10,Electronics,1,211.47,28.3,9.19,0.0,Paid Ads
103423,2025-03-28,Electronics,3,199.43,0.2753388450056101,9.85,0.0,Paid Ads
889,2024-08-03,Apparel,2,46.05,0.14391071295583263,6.51,0.0,Organic
1736,2024-01-27,Beauty,3,32.57,11.8,7.95,0.0,Organic
1852,2024-11-23,Electronics,2,205.18,26.8,5.96,1.0,Paid Ads
1592,2024-01-29,Home,1,82.74,0.16675855178831722,,0.0,Email
107049,2025-03-08,Electronics,4,238.21,0.2416416750946503,8.38,0.0,Paid Ads
2014,2024-07-16,Home,1,77.48,8.1,7.96,0.0,Referral
104642,2025-06-11,Electronics,2,239.68,0.2461471950736548,13.67,0.0,Paid Ads
4504,2024-03-23,Home,1,81.5,0.155961808071302,10.73,0.0,Email
108182,2025-11-09,Apparel,4,42.63,0.24650527797975444,13.68,0.0,Paid Ads
4293,2024-05-07,Home,3,86.89,10.3,,0.0,Referral
2875,2024-06-13,Home,3,74.83,0.07070266737671231,9.67,0.0,Organic
108329,2025-09-22,Home,3,79.24,13.7,7.11,0.0,Referral
3766,2024-09-20,Electronics,2,210.7,0.08715757253114019,10.4,0.0,Organic
109311,2025-03-29,Electronics,2,231.79,0.10233783009274257,11.7,0.0,Organic
107382,2025-12-25,Home,3,78.42,0.24758499186122304,9.95,1.0,Paid Ads
4072,2024-03-16,Apparel,2,48.47,0.03768331052911638,6.87,0.0,Organic
100148,2025-03-16,Apparel,1,41.31,0.17772172894866534,12.32,0.0,Paid Ads
5993,2024-10-12,Home,3,85.21,0.191361463585983,,0.0,Email
7597,2024-11-30,Home,1,84.52,0.25539233002776385,6.39,0.0,Paid Ads
108391,2025-02-04,Beauty,1,32.46,12.8,10.05,1.0,Email
101371,2025-05-05,Electronics,4,229.82,0.08808265492569502,9.71,0.0,Organic
105023,2025-01-24,Home,2,84.61,0.14059260369324247,,0.0,Email
109898,2025-03-05,Electronics,3,223.03,0.23964682847167498,10.39,0.0,Paid Ads
101310,2025-05-14,Electronics,2,216.65,0.31582365878625984,11.18,0.0,Paid Ads
8618,2024-10-09,Electronics,4,233.9,10.1,10.57,0.0,Organic
1023,2024-11-13,Apparel,2,47.47,0.3091287750502193,9.11,0.0,Paid Ads
104691,2025-01-24,Home,2,87.73,0.14037125768066444,,0.0,Referral
8160,2024-03-09,Apparel,3,44.46,0.042613674931637695,8.4,0.0,Organic
5534,2024-08-20,Apparel,1,43.15,13.5,2.49,0.0,Email
3775,2024-11-05,Home,3,79.36,0.07706114845927818,,0.0,Organic
3947,2024-06-17,Home,3,79.46,13.5,12.76,1.0,Referral
102563,2025-01-04,Electronics,4,239.14,26.1,11.68,0.0,Paid Ads
4710,2024-07-25,Electronics,3,223.05,0.13912543524594184,6.54,0.0,Email
100240,2025-03-27,Home,3,74.89,0.19524604790146322,14.3,0.0,Paid Ads
100898,2025-04-25,Beauty,4,33.25,0.15496404422312854,9.95,0.0,Organic
101163,2025-02-18,Electronics,2,215.9,0.1810350418196786,14.54,0.0,Email
100983,2025-05-11,Electronics,4,225.21,23.3,9.53,0.0,Paid Ads
1899,2024-07-20,Home,4,81.11,3.1,9.18,,Organic
176,2024-10-09,Apparel,1,47.04,8.4,,0.0,Organic
5539,2024-05-04,Apparel,2,44.6,15.4,10.12,0.0,Email
107716,2025-10-08,Home,4,77.8,7.2,11.39,0.0,Organic
108936,2025-02-05,Electronics,2,235.96,0.09924827612360532,7.98,0.0,Referral
5451,2024-10-14,Electronics,4,214.13,0.09091795198524448,8.42,0.0,Organic
100153,2025-03-30,Electronics,2,206.73,0.15768786238258134,13.51,0.0,Email
105539,2025-05-01,Electronics,3,241.66,8.5,11.16,0.0,Referral
102594,2025-01-18,Home,3,73.94,25.3,,0.0,Paid Ads
107601,2025-12-20,Electronics,2,210.94,26.9,,0.0,Paid Ads
1442,2024-08-02,Beauty,4,34.32,10.3,4.73,0.0,Organic
103436,2025-01-06,Apparel,2,42.85,0.12554769130666296,11.2,0.0,Email
100220,2025-03-21,Electronics,3,198.2,0.2690442541185524,10.57,1.0,Paid Ads
106108,2025-06-11,Home,4,80.51,0.11120381564565479,8.84,0.0,Referral
297,2024-06-17,Beauty,2,34.37,0.09738692883392644,4.45,0.0,Organic
109398,2025-05-08,Electronics,1,236.91,0.08071765333146236,,0.0,Referral
106544,2025-06-13,Beauty,4,37.65,0.08521350274094018,9.39,0.0,Organic
101806,2025-11-09,Beauty,3,32.54,0.12305536758136343,8.22,0.0,Referral
105438,2025-11-06,Apparel,2,44.86,4.2,14.91,0.0,Organic
6759,2024-10-17,Apparel,1,41.41,0.11196009257202735,6.37,0.0,Referral
102294,2025-03-08,Electronics,1,233.08,0.28362692296084535,12.49,0.0,Paid Ads
101164,2025-01-13,Electronics,2,234.26,0.08194133519753757,10.56,0.0,Referral
1876,2024-08-30,Electronics,3,207.87,0.266844167063339,8.55,0.0,Paid Ads
103804,2025-03-03,Electronics,1,199.15,0.22239723729836275,12.88,1.0,Paid Ads
109639,2025-03-30,Home,1,84.46,0.22632826813070234,13.57,0.0,Paid Ads
109013,2025-03-10,Apparel,1,45.32,0.08778074343411392,12.39,0.0,Organic
109559,2025-01-25,Electronics,4,235.27,25.8,11.48,0.0,Paid Ads
101300,2025-01-12,Beauty,1,33.49,0.06556471396182877,13.32,0.0,Organic
7009,2024-10-27,Apparel,3,47.51,9.2,7.29,0.0,Referral
103724,2025-05-12,Apparel,3,43.18,16.4,12.08,0.0,Paid Ads
108533,2025-10-29,Beauty,3,31.67,0.1988069905660269,8.13,0.0,Paid Ads
4991,2024-05-05,Beauty,1,34.2,27.4,10.75,0.0,Paid Ads
7201,2024-06-28,Apparel,4,47.07,0.11923100488326559,11.93,0.0,Referral
100648,2025-04-25,Beauty,2,36.54,24.5,11.92,0.0,Paid Ads
3251,2024-11-13,Home,4,73.81,0.25907768635713907,6.54,1.0,Paid Ads
7423,2024-08-03,Apparel,2,41.44,9.7,6.02,0.0,Organic
7915,2024-07-07,Apparel,3,41.27,13.1,4.3,0.0,Email
106475,2025-03-30,Electronics,1,202.12,0.08710674915378282,11.21,0.0,Organic
107119,2025-08-06,Beauty,2,36.05,0.2396184513098582,11.38,0.0,Paid Ads
5597,2024-07-09,Electronics,1,201.3,0.07155501596334538,,0.0,Email
107412,2025-08-31,Apparel,2,43.65,0.0843362205656928,13.33,0.0,Referral
109453,2025-01-27,Electronics,2,215.58,0.14176749238539824,6.69,0.0,Email
7612,2024-05-08,Beauty,3,33.22,0.07862266221144901,4.33,,Referral
6995,2024-05-13,Apparel,1,43.4,0.18203836537548632,5.97,0.0,Referral
8270,2024-12-24,Apparel,4,44.04,0.06593208741615618,,0.0,Organic
109838,2025-02-22,Apparel,1,45.28,0.22107845443318386,10.1,0.0,Paid Ads
8289,2024-10-02,Home,2,86.35,12.1,7.45,0.0,Organic
107172,2025-06-11,Apparel,3,47.53,0.2598276365088757,9.53,0.0,Paid Ads
104081,2025-01-15,Beauty,2,33.87,10.2,11.85,0.0,Referral
6900,2024-06-24,Electronics,4,213.0,13.0,6.37,0.0,Organic
107865,2025-07-02,Electronics,2,218.36,22.6,,,Paid Ads
8717,2024-11-01,Electronics,3,229.62,0.08519035891484276,5.59,0.0,Organic
8174,2024-06-05,Home,1,87.8,6.5,,0.0,Organic
6351,2024-08-28,Beauty,2,32.34,0.13796352721158078,8.17,0.0,Referral
108691,2025-12-05,Electronics,1,239.8,0.14879831833412455,9.75,0.0,Email
100788,2025-04-20,Apparel,2,48.67,26.2,8.71,0.0,Paid Ads
6565,2024-07-05,Apparel,4,42.36,0.0389625533458762,8.19,0.0,Organic
107620,2025-03-09,Beauty,3,32.14,0.07281175942229459,13.44,,Organic
104079,2025-07-22,Electronics,2,214.65,0.03740065831735478,13.56,0.0,Organic
108542,2025-07-12,Electronics,1,240.27,24.2,12.69,0.0,Paid Ads
108399,2025-07-27,Electronics,3,210.63,3.8,8.46,0.0,Organic
8865,2024-11-05,Apparel,4,44.85,0.1498727652307946,5.12,1.0,Email
104114,2025-10-03,Apparel,1,44.11,0.020964445027440146,11.44,0.0,Organic
107934,2025-03-25,Electronics,4,199.86,0.2815564000128213,10.81,0.0,Paid Ads
108050,2025-03-21,Electronics,4,198.3,6.3,,0.0,Organic
8561,2024-05-30,Electronics,3,204.55,0.08838715981019918,7.28,0.0,Organic
7350,2024-02-25,Apparel,3,42.55,0.08258300690205342,6.29,0.0,Referral
105870,2025-02-27,Electronics,4,229.07,0.08094510570150168,12.71,0.0,Organic
2717,2024-08-17,Home,3,80.1,0.14843901355818553,9.02,0.0,Email
5652,2024-01-22,Apparel,2,48.21,0.15863585295910787,,0.0,Email
102994,2025-03-17,Electronics,3,200.23,0.10474092441797292,9.63,0.0,Referral
109428,2025-09-03,Home,1,82.8,0.03541610546233952,10.34,0.0,Referral
104378,2025-11-20,Electronics,2,211.18,13.1,9.9,0.0,Organic
2375,2024-10-17,Electronics,2,216.83,27.8,5.88,0.0,Paid Ads
1116,2024-08-30,Home,1,78.79,2.0,8.44,,Organic
3671,2024-12-03,Electronics,3,235.96,13.4,8.96,0.0,Referral
101707,2025-03-19,Electronics,4,226.26,0.21397005428531632,,0.0,Paid Ads
101320,2025-07-24,Electronics,2,218.84,25.2,8.58,0.0,Paid Ads
100283,2025-06-10,Apparel,1,47.34,23.0,13.91,0.0,Paid Ads
6867,2024-07-27,Beauty,2,37.51,14.0,5.53,0.0,Referral
1900,2024-08-30,Apparel,3,45.07,0.23409342235993963,6.05,0.0,Paid Ads
103137,2025-03-19,Apparel,2,46.44,0.12110571380083471,,,Email
106466,2025-03-29,Electronics,2,238.16,0.06858337251909288,9.16,0.0,Organic
3259,2024-10-31,Electronics,3,205.72,3.3,,0.0,Organic
8262,2024-07-16,Electronics,4,235.71,7.8,6.04,0.0,Organic
4947,2024-02-14,Electronics,1,230.36,0.04702019238129239,10.25,0.0,Organic
1230,2024-03-18,Apparel,1,45.04,0.09885966692041596,7.0,0.0,Organic
6441,2024-10-05,Beauty,4,35.15,29.0,4.88,0.0,Paid Ads
104516,2025-08-31,Electronics,3,233.21,0.2717929245627108,12.59,,Paid Ads
2408,2024-04-26,Apparel,3,46.73,0.10932804945943607,6.91,0.0,Organic
105211,2025-06-22,Apparel,3,41.47,0.051490374464232935,12.42,0.0,Organic
6711,2024-09-19,Home,3,87.01,2.9,6.48,0.0,Organic
102132,2025-08-28,Apparel,3,44.78,26.6,,0.0,Paid Ads
8755,2024-12-09,Electronics,3,236.93,18.6,8.53,0.0,Paid Ads
103474,2025-03-28,Electronics,3,239.96,0.19906711934559235,11.03,0.0,Paid Ads
100690,2025-06-24,Apparel,4,49.1,0.2332072024664988,,0.0,Paid Ads
6337,2024-05-13,Home,4,76.23,7.7,7.55,,Referral
4592,2024-10-15,Electronics,1,204.82,0.10864446254283396,4.72,1.0,Organic
2422,2024-05-25,Beauty,2,33.76,8.3,5.94,0.0,Referral
104660,2025-03-19,Apparel,1,49.39,21.9,13.48,0.0,Paid Ads
109518,2025-03-23,Apparel,4,47.54,0.12537487624731025,,0.0,Organic
106677,2025-10-09,Electronics,4,200.63,0.10280839250253596,10.87,0.0,Organic
2756,2024-07-10,Beauty,3,36.16,0.2320895321687192,7.28,0.0,Paid Ads
103063,2025-10-17,Apparel,3,49.21,0.156899773519864,9.85,0.0,Email
103723,2025-06-16,Electronics,2,218.56,0.28385164691858744,11.04,0.0,Paid Ads
107594,2025-10-29,Beauty,4,36.37,0.1040896903131355,6.89,0.0,Organic
105506,2025-03-14,Electronics,2,220.83,0.0873909218053627,9.62,0.0,Organic
108323,2025-04-26,Electronics,1,201.15,0.20343643396866742,7.69,0.0,Email
107335,2025-02-18,Beauty,2,35.17,0.08131326446406717,11.77,0.0,Referral
7579,2024-07-14,Beauty,4,37.62,0.1598246327137453,7.95,0.0,Email
1866,2024-05-06,Beauty,4,35.51,3.2,6.7,0.0,Organic
5561,2024-09-22,Beauty,2,34.07,31.0,9.54,0.0,Paid Ads
3423,2024-05-03,Beauty,3,35.34,6.9,10.69,0.0,Referral
4124,2024-12-22,Apparel,2,45.52,0.05716430817674596,7.41,0.0,Organic
107999,2025-10-14,Apparel,2,47.85,0.0607490085326855,11.83,0.0,Referral
1775,2024-02-15,Electronics,2,217.55,0.12260680463200044,8.05,0.0,Referral
105347,2025-02-16,Electronics,3,228.37,0.10342458412476276,10.91,0.0,Organic
106787,2025-06-22,Electronics,4,232.24,0.21123734753452766,13.9,0.0,Paid Ads
104819,2025-03-07,Beauty,2,35.83,0.2351917692717724,10.74,0.0,Paid Ads
108177,2025-08-20,Electronics,4,199.53,25.9,13.04,0.0,Paid Ads
103883,2025-03-18,Beauty,2,37.9,0.1275646548827112,14.93,0.0,Referral
2763,2024-07-01,Beauty,4,32.94,15.9,6.39,0.0,Email
103121,2025-12-18,Apparel,1,45.95,10.0,,0.0,Organic
100162,2025-11-30,Electronics,2,201.05,0.25790863726685787,10.07,0.0,Paid Ads
104907,2025-03-29,Electronics,2,209.05,0.24900751505575927,,0.0,Paid Ads
1253,2024-11-08,Home,3,78.36,0.11351789044250443,8.19,0.0,Email
106670,2025-02-27,Electronics,1,207.23,0.054563340848835074,13.12,0.0,Organic
106380,2025-03-05,Apparel,4,46.9,10.1,7.77,,Organic
3754,2024-01-16,Apparel,3,45.29,0.12855413058078466,,0.0,Email
8936,2024-06-23,Apparel,4,47.09,0.0663373871073755,3.82,,Referral
4283,2024-02-16,Home,3,82.47,0.06368609313566018,9.1,0.0,Organic
102746,2025-05-17,Electronics,2,238.88,21.5,6.86,0.0,Paid Ads
103790,2025-02-07,Electronics,3,215.04,0.23459780850942177,8.13,1.0,Paid Ads
101504,2025-07-17,Apparel,3,42.22,13.0,12.96,0.0,Email
109149,2025-03-24,Electronics,2,205.76,14.0,,0.0,Email
101006,2025-10-18,Apparel,4,47.94,0.32260269842177125,8.98,0.0,Paid Ads
4009,2024-10-04,Beauty,4,32.44,0.04904369668662863,,0.0,Referral
106919,2025-06-26,Beauty,2,34.57,0.1563767821853873,9.76,0.0,Referral
107310,2025-04-30,Electronics,3,224.91,0.2402246704050467,13.05,0.0,Paid Ads
4870,2024-07-15,Apparel,2,41.07,0.14081053494974577,11.24,0.0,Referral
106510,2025-12-24,Apparel,2,48.26,13.3,,0.0,Referral
107750,2025-05-04,Home,2,84.46,0.11877973062707906,10.73,0.0,Referral
109611,2025-12-12,Apparel,3,40.55,10.3,11.26,0.0,Organic
101918,2025-10-18,Electronics,2,216.94,0.23046502363629695,10.48,1.0,Paid Ads
108243,2025-06-26,Home,2,74.7,0.09019686011294606,,1.0,Organic
5476,2024-07-19,Apparel,3,48.66,14.0,8.36,0.0,Email
105904,2025-03-08,Electronics,1,205.51,0.09924783702978936,10.28,0.0,Organic
104433,2025-03-07,Apparel,4,43.54,0.07072894352484266,8.65,0.0,Organic
108127,2025-03-26,Electronics,3,199.42,3.7,14.46,0.0,Organic
8045,2024-01-16,Electronics,1,209.06,14.6,9.68,0.0,Organic
103917,2025-04-08,Electronics,3,234.75,0.09340266318151254,5.78,0.0,Referral
5945,2024-10-01,Apparel,4,41.64,15.0,12.81,0.0,Organic
443,2024-05-06,Apparel,1,40.59,0.20536668056984686,7.43,0.0,Email
101393,2025-12-16,Apparel,3,47.89,0.1171885022620312,,0.0,Referral
103369,2025-03-27,Apparel,3,43.2,9.2,9.52,0.0,Organic
6838,2024-03-07,Electronics,1,225.83,9.1,4.28,0.0,Organic
100322,2025-07-29,Electronics,4,226.64,0.314345231175856,,0.0,Paid Ads
102390,2025-01-03,Apparel,3,49.16,23.6,14.24,0.0,Paid Ads
786,2024-03-15,Beauty,1,32.8,0.2542885562966094,9.9,0.0,Paid Ads
104163,2025-12-21,Beauty,2,37.77,0.26098598479215696,11.84,0.0,Paid Ads
4994,2024-10-22,Electronics,3,226.52,0.11546006857542188,7.03,0.0,Email
5085,2024-11-05,Home,1,86.67,9.3,6.4,0.0,Organic
107880,2025-03-28,Electronics,1,239.38,23.5,8.93,0.0,Paid Ads
101221,2025-03-05,Beauty,4,34.22,0.30135934761763067,11.58,1.0,Paid Ads
3787,2024-05-17,Apparel,3,40.58,0.18056180243734551,6.5,0.0,Referral
100134,2025-12-26,Electronics,3,233.69,0.13306557291190432,16.22,0.0,Referral
6448,2024-07-24,Home,4,80.07,19.7,,1.0,Paid Ads
104257,2025-03-03,Apparel,4,44.0,13.3,11.66,0.0,Referral
107108,2025-04-03,Beauty,4,36.12,0.09023858724429226,12.2,0.0,Organic
1313,2024-08-02,Home,3,85.61,0.11057867318388842,8.22,0.0,Email
101386,2025-04-28,Electronics,3,220.39,0.24136687384757388,,0.0,Paid Ads
579,2024-03-09,Electronics,2,239.14,8.2,4.48,0.0,Organic
3145,2024-11-04,Electronics,4,208.8,0.10349453421027485,,0.0,Organic
103299,2025-03-27,Home,2,75.32,0.056565793374860215,11.09,,Organic
109638,2025-02-28,Home,1,80.29,0.09704839425455769,13.29,0.0,Organic
5081,2024-07-06,Apparel,1,43.18,0.28153343048467294,11.86,0.0,Paid Ads
109639,2025-03-30,Home,1,84.46,0.22632826813070234,13.57,0.0,Paid Ads
107920,2025-01-26,Home,1,83.63,10.4,,0.0,Organic
101110,2025-07-11,Electronics,2,217.65,0.13303732319076544,10.54,1.0,Referral
7245,2024-11-16,Beauty,2,36.61,0.2721151825465622,9.24,0.0,Paid Ads
108166,2025-10-18,Electronics,4,200.26,0.22408360399648744,13.88,0.0,Paid Ads
104688,2025-07-13,Electronics,1,198.44,23.5,13.44,0.0,Paid Ads
102476,2025-03-14,Beauty,4,37.16,29.6,12.08,0.0,Paid Ads
100092,2025-03-25,Electronics,1,240.67,0.10027126655657019,10.64,0.0,Organic
3561,2024-05-31,Beauty,3,32.4,0.27511521961031443,7.46,0.0,Paid Ads
108774,2025-02-22,Electronics,4,235.03,0.16040577936504136,6.96,0.0,Email
251,2024-12-03,Electronics,2,220.44,0.1055571757950937,9.12,0.0,Organic
107955,2025-03-05,Beauty,3,34.18,0.25479207495062484,13.53,,Paid Ads
6077,2024-08-24,Electronics,4,236.1,16.7,7.25,0.0,Email
102560,2025-05-09,Electronics,3,228.92,0.2956076975069739,12.83,0.0,Paid Ads
969,2024-01-04,Home,4,75.87,8.5,8.87,0.0,Referral
3536,2024-12-17,Home,2,82.94,0.0886432452708617,7.9,,Organic
105403,2025-03-12,Electronics,2,237.0,7.2,11.67,0.0,Organic
104343,2025-03-02,Electronics,1,209.84,0.16278651573531178,13.97,0.0,Email
101628,2025-02-11,Electronics,3,219.71,23.5,15.16,0.0,Email
108140,2025-09-14,Electronics,2,229.16,0.2559939068511331,,0.0,Paid Ads
1047,2024-03-18,Home,3,82.38,0.10921164208734263,8.03,0.0,Referral
101958,2025-03-20,Home,2,81.48,0.07323764571828914,,0.0,Organic
107532,2025-03-27,Electronics,1,230.51,0.07679875602584818,12.61,0.0,Referral
101471,2025-04-21,Electronics,4,236.26,0.14991843828301013,12.7,0.0,Email
8058,2024-11-20,Home,2,81.89,0.17153980145539285,7.37,0.0,Email
106227,2025-03-15,Beauty,3,33.22,7.9,8.46,0.0,Organic
1353,2024-01-27,Home,3,85.57,17.0,7.36,0.0,Email
5624,2024-10-11,Apparel,1,43.23,0.07864370608734977,9.81,0.0,Organic
100964,2025-07-17,Home,2,73.63,0.12798103517389672,15.03,0.0,Email
8049,2024-09-27,Home,4,85.22,0.1548341422004222,6.79,0.0,Referral
100740,2025-09-12,Home,3,73.19,0.29535110563828776,12.6,0.0,Paid Ads
104954,2025-08-26,Apparel,3,40.69,4.2,13.39,0.0,Referral
1941,2024-10-08,Home,4,86.27,20.5,8.65,0.0,Paid Ads
101012,2025-06-16,Home,4,78.5,0.24266760422277556,,0.0,Paid Ads
105390,2025-03-03,Apparel,1,46.04,0.2530280036372932,9.96,0.0,Paid Ads
104931,2025-03-02,Electronics,4,210.36,5.1,9.05,0.0,Organic
4079,2024-06-02,Apparel,1,47.92,0.051626604356039885,9.44,1.0,Organic
2689,2024-04-21,Electronics,3,241.72,8.2,,0.0,Organic
108488,2025-03-28,Electronics,2,206.91,0.24170444781749645,9.09,0.0,Paid Ads
6243,2024-01-26,Apparel,3,42.87,0.17819488754361126,10.61,0.0,Email
7474,2024-12-23,Electronics,1,226.85,0.09629688060873452,8.31,0.0,Organic
108805,2025-03-28,Home,2,76.05,0.08601212043953653,,0.0,Organic
6307,2024-06-16,Home,1,83.88,0.10409102791081878,8.18,0.0,Organic
2091,2024-03-17,Home,3,84.51,0.03716921194087613,5.15,0.0,Organic
109853,2025-01-05,Home,2,78.59,0.23971937042344024,10.28,,Paid Ads
4708,2024-05-03,Beauty,1,35.97,0.06918308241967848,8.77,0.0,Referral
100887,2025-11-22,Beauty,2,35.74,16.7,10.78,0.0,Email
101996,2025-03-02,Home,3,84.45,0.2496718294484675,6.92,0.0,Paid Ads
107695,2025-09-03,Beauty,2,37.42,0.10954399034921658,10.2,0.0,Email
101450,2025-05-01,Home,1,85.92,0.24177948150380252,11.43,0.0,Paid Ads
7650,2024-11-06,Home,2,75.95,14.2,7.41,0.0,Referral
2289,2024-02-19,Electronics,3,205.84,0.08374019413013097,,,Organic
105927,2025-04-01,Electronics,1,228.16,27.8,10.54,0.0,Paid Ads
5000,2024-04-02,Home,4,75.28,12.5,12.84,0.0,Email
3715,2024-11-11,Beauty,1,38.31,0.11759827012339485,,0.0,Organic
5344,2024-01-05,Beauty,2,33.56,14.2,6.54,0.0,Email
109081,2025-03-18,Electronics,4,223.53,0.025562877042850096,11.79,0.0,Referral
107654,2025-03-04,Apparel,1,42.18,12.3,10.31,0.0,Referral
108633,2025-12-13,Home,2,78.21,0.2585835530066643,,0.0,Paid Ads
599,2024-05-25,Electronics,2,209.41,0.0669161717803982,8.97,0.0,Organic
4181,2024-07-09,Apparel,2,47.05,0.21534667488317302,8.24,0.0,Paid Ads
5470,2024-09-02,Home,2,79.11,0.20219672408997807,,0.0,Paid Ads
104154,2025-03-22,Electronics,2,205.27,0.06832171596203535,12.06,0.0,Referral
104138,2025-12-21,Electronics,4,226.49,0.2606833486533904,,0.0,Paid Ads
6096,2024-09-02,Beauty,4,32.1,0.0941661952566964,9.09,0.0,Email
8752,2024-09-18,Electronics,3,232.85,12.5,,0.0,Referral
102927,2025-03-13,Electronics,1,236.28,0.10293530773833744,7.16,0.0,Organic
104060,2025-02-19,Apparel,4,47.42,0.09527080624966991,,0.0,Referral
103160,2025-09-27,Electronics,4,224.87,0.19223328318122745,,,Email
6551,2024-01-07,Apparel,1,44.06,0.0901078325566984,4.26,0.0,Referral
2704,2024-03-10,Electronics,4,210.89,0.056577177955523306,11.07,0.0,Organic
107389,2025-12-31,Electronics,4,238.27,0.2613848054972282,10.61,1.0,Paid Ads
103225,2025-06-15,Home,2,76.99,33.3,5.95,0.0,Paid Ads
105828,2025-03-04,Apparel,1,43.29,9.3,,0.0,Email
103499,2025-06-14,Electronics,1,214.45,0.0677326839504694,11.22,0.0,Organic
109446,2025-03-23,Apparel,3,43.09,0.2431038774567679,6.95,,Paid Ads
106653,2025-03-21,Apparel,4,46.41,10.0,10.97,0.0,Referral
2452,2024-04-12,Apparel,3,43.36,0.072707033619854,4.08,0.0,Organic
100540,2025-03-07,Electronics,4,223.61,0.2611537951755125,,,Paid Ads
104962,2025-10-08,Electronics,2,201.6,10.3,14.81,0.0,Organic
5320,2024-10-03,Electronics,4,205.33,0.0868394707352583,10.28,1.0,Referral
108892,2025-09-14,Apparel,1,46.48,0.06165941470748933,17.03,0.0,Referral
101481,2025-03-06,Beauty,2,34.72,0.2607064293172314,13.54,,Paid Ads
102225,2025-09-05,Electronics,3,217.07,0.2638708779304375,,0.0,Paid Ads
109496,2025-02-15,Electronics,1,240.49,0.2552612796706827,12.92,0.0,Paid Ads
103569,2025-06-17,Beauty,3,33.04,9.7,12.88,0.0,Organic
107458,2025-01-21,Electronics,2,206.28,0.05045812896542684,11.9,0.0,Organic
